Region,Market,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Morocco,Spreads & Sweeteners,Revenue Change,Spreads,percent,Statista,,44.611,39.693,59.535,36.646,-7.308,14.883,7.247,7.67,6,5.211
Morocco,Spreads & Sweeteners,Revenue Change,Sweeteners,percent,Statista,,44.607,39.697,58.793,36.607,-9.136,12.626,5.177,5.594,4.662,3.776
Morocco,Spreads & Sweeteners,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Morocco,Spreads & Sweeteners,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Morocco,Spreads & Sweeteners,Online & Offline Split,Offline,percent,Statista,99.978,99.969,99.957,99.938,99.917,99.915,99.915,99.913,99.91,,
Morocco,Spreads & Sweeteners,Online & Offline Split,Online,percent,Statista,0.022,0.031,0.043,0.062,0.083,0.085,0.085,0.087,0.09,,
Morocco,Spreads & Sweeteners,Mobile/Desktop Split,Desktop,percent,Statista,45.525,42.736,41.903,40.567,39.117,37.794,36.314,35.107,33.861,,
Morocco,Spreads & Sweeteners,Mobile/Desktop Split,Mobile,percent,Statista,54.475,57.264,58.097,59.433,60.883,62.206,63.686,64.893,66.139,,
Morocco,Spreads & Sweeteners,Users by Segment,Total,million users,Statista,0.44,0.571,0.733,0.88,1.04,1.203,1.351,1.471,1.595,1.729,1.857
Morocco,Spreads & Sweeteners,Users by Segment,Spreads,million users,Statista,0.352,0.457,0.587,0.704,0.832,0.963,1.081,1.177,1.276,1.383,1.485
Morocco,Spreads & Sweeteners,Users by Segment,Sweeteners,million users,Statista,0.211,0.274,0.352,0.422,0.499,0.578,0.648,0.706,0.766,0.83,0.891
Morocco,Spreads & Sweeteners,Penetration Rate by Segment,Spreads,percent,Statista,0.99,1.267,1.609,1.906,2.228,2.549,2.829,3.048,3.271,3.51,3.733
Morocco,Spreads & Sweeteners,Penetration Rate by Segment,Spreads & Sweeteners,percent,Statista,1.238,1.584,2.011,2.383,2.785,3.186,3.537,3.81,4.088,4.388,4.667
Morocco,Spreads & Sweeteners,Penetration Rate by Segment,Sweeteners,percent,Statista,0.594,0.76,0.965,1.144,1.337,1.529,1.698,1.829,1.962,2.106,2.24
Morocco,Vegetables,Average Revenue per User by Segment,Total,USD (US$),Statista,0.679,0.758,0.824,1.274,1.495,1.178,1.185,1.148,1.122,1.089,1.057
Morocco,Vegetables,Average Revenue per User by Segment,Fresh Vegetables,USD (US$),Statista,0.849,0.947,1.029,1.592,1.868,1.472,1.482,1.436,1.404,1.363,1.322
Morocco,Vegetables,Average Revenue per User by Segment,Processed & Frozen Vegetables,USD (US$),Statista,0.17,0.19,0.206,0.319,0.374,0.294,0.295,0.286,0.279,0.27,0.262
Morocco,Vegetables,Revenue,Total,million USD (US$),Statista,0.444,0.642,0.897,1.664,2.308,2.104,2.377,2.508,2.657,2.796,2.913
Morocco,Vegetables,Revenue,Fresh Vegetables,million USD (US$),Statista,0.389,0.562,0.785,1.456,2.02,1.841,2.081,2.196,2.327,2.449,2.552
Morocco,Vegetables,Revenue,Processed & Frozen Vegetables,million USD (US$),Statista,0.056,0.08,0.112,0.208,0.289,0.263,0.296,0.312,0.33,0.347,0.361
Morocco,Vegetables,Revenue Change,Total,percent,Statista,,44.607,39.692,85.487,38.702,-8.839,12.975,5.511,5.941,5.231,4.185
Morocco,Vegetables,Revenue Change,Fresh Vegetables,percent,Statista,,44.582,39.701,85.549,38.736,-8.861,13.036,5.526,5.965,5.243,4.206
Morocco,Vegetables,Revenue Change,Processed & Frozen Vegetables,percent,Statista,,44.582,39.697,85.231,38.713,-9.003,12.785,5.331,5.734,5.089,4.093
Morocco,Vegetables,Comparable Estimates - Vegetables (Worldwide),*Statista,billion USD (US$),,7.843,9.812,12.02,17.83,24.47,25.76,34.23,42.47,53.34,57.77,63.58
Morocco,Vegetables,Comparable Estimates - Vegetables (Worldwide),Common Thread Collective,billion USD (US$),,,,,,24,,,,53,,
Morocco,Vegetables,Online & Offline Split,Offline,percent,Statista,99.978,99.97,99.959,99.936,99.912,99.91,99.909,99.908,99.906,,
Morocco,Vegetables,Online & Offline Split,Online,percent,Statista,0.022,0.03,0.041,0.064,0.088,0.09,0.091,0.092,0.094,,
Morocco,Vegetables,Mobile/Desktop Split,Desktop,percent,Statista,45.525,42.736,41.903,40.567,39.117,37.794,36.314,35.107,33.861,,
Morocco,Vegetables,Mobile/Desktop Split,Mobile,percent,Statista,54.475,57.264,58.097,59.433,60.883,62.206,63.686,64.893,66.139,,
Morocco,Vegetables,Users by Segment,Total,million users,Statista,0.654,0.847,1.089,1.306,1.544,1.787,2.006,2.184,2.368,2.567,2.757
Morocco,Vegetables,Users by Segment,Fresh Vegetables,million users,Statista,0.458,0.593,0.762,0.914,1.081,1.251,1.404,1.529,1.658,1.797,1.93
Morocco,Vegetables,Users by Segment,Processed & Frozen Vegetables,million users,Statista,0.327,0.424,0.544,0.653,0.772,0.893,1.003,1.092,1.184,1.284,1.379
Morocco,Vegetables,Penetration Rate by Segment,Fresh Vegetables,percent,Statista,1.286,1.646,2.09,2.477,2.895,3.311,3.676,3.96,4.249,4.561,4.851
Morocco,Vegetables,Penetration Rate by Segment,Processed & Frozen Vegetables,percent,Statista,0.919,1.176,1.493,1.769,2.068,2.365,2.626,2.829,3.035,3.257,3.465
Morocco,Vegetables,Penetration Rate by Segment,Vegetables,percent,Statista,1.838,2.352,2.986,3.538,4.135,4.73,5.251,5.658,6.071,6.515,6.93
